INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('1', '수확비용', '14400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('259', '수확비용', '5300000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('259', '열매선별비용', '795000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('259', '기타운영비', '2120000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('260', '수확비용', '5300000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('260', '열매선별비용', '795000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('260', '기타운영비', '2120000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('261', '수확비용', '11600000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('261', '열매선별비용', '1740000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('261', '기타운영비', '4640000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('262', '수확비용', '11600000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('262', '열매선별비용', '1740000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('262', '기타운영비', '4640000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('263', '수확비용', '6800000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('263', '열매선별비용', '1020000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('263', '기타운영비', '2720000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('264', '수확비용', '6800000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('264', '열매선별비용', '1020000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('264', '기타운영비', '2720000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('265', '수확비용', '10000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('265', '열매선별비용', '1500000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('265', '기타운영비', '4000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('266', '수확비용', '10000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('266', '열매선별비용', '1500000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('266', '기타운영비', '4000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('267', '수확비용', '10000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('267', '열매선별비용', '1500000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('267', '기타운영비', '4000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('268', '수확비용', '10000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('268', '열매선별비용', '1500000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('268', '기타운영비', '4000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('269', '수확비용', '12800000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('269', '열매선별비용', '1920000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('269', '기타운영비', '5120000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('270', '수확비용', '12800000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('270', '열매선별비용', '1920000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('270', '기타운영비', '5120000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('271', '수확비용', '9600000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('271', '열매선별비용', '1440000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('271', '기타운영비', '3840000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('272', '수확비용', '9600000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('272', '열매선별비용', '1440000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('272', '기타운영비', '3840000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('273', '수확비용', '9600000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('273', '열매선별비용', '1440000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('273', '기타운영비', '3840000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('274', '수확비용', '7300000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('274', '열매선별비용', '1095000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('274', '기타운영비', '2920000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('275', '수확비용', '7300000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('275', '열매선별비용', '1095000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('275', '기타운영비', '2920000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('276', '수확비용', '7300000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('276', '열매선별비용', '1095000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('276', '기타운영비', '2920000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('277', '수확비용', '7300000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('277', '열매선별비용', '1095000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('277', '기타운영비', '2920000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('278', '수확비용', '5000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('278', '열매선별비용', '750000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('278', '기타운영비', '2000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('279', '수확비용', '5000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('279', '열매선별비용', '750000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('279', '기타운영비', '2000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('280', '수확비용', '5000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('280', '열매선별비용', '750000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('280', '기타운영비', '2000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('281', '수확비용', '5000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('281', '열매선별비용', '750000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('281', '기타운영비', '2000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('282', '수확비용', '11900000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('282', '열매선별비용', '1785000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('282', '기타운영비', '4760000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('283', '수확비용', '11900000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('283', '열매선별비용', '1785000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('283', '기타운영비', '4760000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('284', '수확비용', '8600000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('284', '열매선별비용', '1290000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('284', '기타운영비', '3440000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('285', '수확비용', '8600000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('285', '열매선별비용', '1290000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('285', '기타운영비', '3440000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('286', '수확비용', '14300000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('286', '열매선별비용', '2145000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('286', '기타운영비', '5720000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('287', '수확비용', '14300000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('287', '열매선별비용', '2145000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('287', '기타운영비', '5720000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('288', '수확비용', '14300000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('288', '열매선별비용', '2145000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('288', '기타운영비', '5720000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('289', '수확비용', '11100000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('289', '열매선별비용', '1665000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('289', '기타운영비', '4440000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('290', '수확비용', '11100000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('290', '열매선별비용', '1665000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('290', '기타운영비', '4440000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('291', '수확비용', '8100000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('291', '열매선별비용', '1215000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('291', '기타운영비', '3240000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('292', '수확비용', '8100000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('292', '열매선별비용', '1215000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('292', '기타운영비', '3240000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('293', '수확비용', '8100000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('293', '열매선별비용', '1215000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('293', '기타운영비', '3240000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('294', '수확비용', '9200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('294', '열매선별비용', '1380000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('294', '기타운영비', '3680000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('295', '수확비용', '9200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('295', '열매선별비용', '1380000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('295', '기타운영비', '3680000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('296', '수확비용', '9200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('296', '열매선별비용', '1380000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('296', '기타운영비', '3680000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('297', '수확비용', '12400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('297', '열매선별비용', '1860000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('297', '기타운영비', '4960000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('298', '수확비용', '12400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('298', '열매선별비용', '1860000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('298', '기타운영비', '4960000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('299', '수확비용', '12400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('299', '열매선별비용', '1860000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('299', '기타운영비', '4960000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('300', '수확비용', '12500000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('300', '열매선별비용', '1875000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('300', '기타운영비', '5000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('301', '수확비용', '12500000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('301', '열매선별비용', '1875000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('301', '기타운영비', '5000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('302', '수확비용', '12500000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('302', '열매선별비용', '1875000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('302', '기타운영비', '5000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('303', '수확비용', '6400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('303', '열매선별비용', '960000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('303', '기타운영비', '2560000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('304', '수확비용', '6400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('304', '열매선별비용', '960000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('304', '기타운영비', '2560000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('305', '수확비용', '6400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('305', '열매선별비용', '960000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('305', '기타운영비', '2560000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('306', '수확비용', '13300000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('306', '열매선별비용', '1995000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('306', '기타운영비', '5320000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('307', '수확비용', '13300000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('307', '열매선별비용', '1995000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('307', '기타운영비', '5320000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('308', '수확비용', '13300000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('308', '열매선별비용', '1995000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('308', '기타운영비', '5320000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('309', '수확비용', '5300000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('309', '열매선별비용', '795000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('309', '기타운영비', '2120000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('310', '수확비용', '5300000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('310', '열매선별비용', '795000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('310', '기타운영비', '2120000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('311', '수확비용', '5300000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('311', '열매선별비용', '795000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('311', '기타운영비', '2120000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('312', '수확비용', '5300000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('312', '열매선별비용', '795000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('312', '기타운영비', '2120000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('313', '수확비용', '13900000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('313', '열매선별비용', '2085000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('313', '기타운영비', '5560000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('314', '수확비용', '13900000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('314', '열매선별비용', '2085000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('314', '기타운영비', '5560000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('315', '수확비용', '13900000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('315', '열매선별비용', '2085000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('315', '기타운영비', '5560000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('316', '수확비용', '13900000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('316', '열매선별비용', '2085000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('316', '기타운영비', '5560000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('317', '수확비용', '4200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('317', '열매선별비용', '630000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('317', '기타운영비', '1680000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('318', '수확비용', '4200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('318', '열매선별비용', '630000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('318', '기타운영비', '1680000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('319', '수확비용', '4200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('319', '열매선별비용', '630000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('319', '기타운영비', '1680000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('320', '수확비용', '4200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('320', '열매선별비용', '630000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('320', '기타운영비', '1680000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('321', '수확비용', '6600000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('321', '열매선별비용', '990000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('321', '기타운영비', '2640000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('322', '수확비용', '6600000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('322', '열매선별비용', '990000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('322', '기타운영비', '2640000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('323', '수확비용', '6600000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('323', '열매선별비용', '990000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('323', '기타운영비', '2640000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('324', '수확비용', '10500000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('324', '열매선별비용', '1575000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('324', '기타운영비', '4200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('325', '수확비용', '10500000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('325', '열매선별비용', '1575000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('325', '기타운영비', '4200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('326', '수확비용', '10500000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('326', '열매선별비용', '1575000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('326', '기타운영비', '4200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('327', '수확비용', '11300000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('327', '열매선별비용', '1695000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('327', '기타운영비', '4520000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('328', '수확비용', '5100000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('328', '열매선별비용', '765000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('328', '기타운영비', '2040000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('329', '수확비용', '5100000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('329', '열매선별비용', '765000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('329', '기타운영비', '2040000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('330', '수확비용', '5100000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('330', '열매선별비용', '765000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('330', '기타운영비', '2040000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('331', '수확비용', '10200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('331', '열매선별비용', '1530000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('331', '기타운영비', '4080000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('332', '수확비용', '10200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('332', '열매선별비용', '1530000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('332', '기타운영비', '4080000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('333', '수확비용', '10200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('333', '열매선별비용', '1530000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('333', '기타운영비', '4080000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('334', '수확비용', '4200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('334', '열매선별비용', '630000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('334', '기타운영비', '1680000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('335', '수확비용', '4200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('335', '열매선별비용', '630000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('335', '기타운영비', '1680000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('336', '수확비용', '11000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('336', '열매선별비용', '1650000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('336', '기타운영비', '4400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('337', '수확비용', '11000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('337', '열매선별비용', '1650000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('337', '기타운영비', '4400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('338', '수확비용', '11000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('338', '열매선별비용', '1650000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('338', '기타운영비', '4400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('339', '수확비용', '11000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('339', '열매선별비용', '1650000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('339', '기타운영비', '4400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('340', '수확비용', '6000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('340', '열매선별비용', '900000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('340', '기타운영비', '2400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('341', '수확비용', '6000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('341', '열매선별비용', '900000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('341', '기타운영비', '2400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('342', '수확비용', '14500000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('342', '열매선별비용', '2175000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('342', '기타운영비', '5800000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('343', '수확비용', '14500000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('343', '열매선별비용', '2175000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('343', '기타운영비', '5800000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('344', '수확비용', '14700000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('344', '열매선별비용', '2205000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('344', '기타운영비', '5880000');
